"business_id","date","description"
"FA0001738","20120131","Equipment/Utensils - approved installed clean g"
"FA0001738","20120131","Demonstration of knowledge food manager certifica"
"FA0001738","20120131","Food storage food storage containers identified"
"FA0001738","20110722","Warewashing facilities: installed, maintained, use"
"FA0001738","20110113","Sewage and wastewater properly disposed"
"FA0001738","20110113","Equipment, utensils and linens: storage and use"
"FA0001738","20110113","Nonfood-contact surfaces clean"
"FA0001738","20110113","Wiping cloths: properly used and stored"
"FA0001738","20110113","Adequate handwashing facilities supplied & accessi"
"FA0001738","20110113","Equipment/Utensils - approved installed clean g"
"FA0001738","20110113","Equipment/Utensils - approved installed clean g"
"FA0001738","20100222","Thermometers provided and accurate"
"FA0001738","20100222","Floors, walls and ceilings: built, maintained, and"
"FA0001738","20100222","Signs posted last inspection report available"
"FA0001738","20100222","Food storage food storage containers identified"
"FA0001738","20100222","Adequate handwashing facilities supplied & accessi"
"FA0001738","20100222","Food separated and protected"
"FA0001738","20080225","Equipment/Utensils - approved installed clean g"
"FA0001738","20080225","Signs posted last inspection report available"
"FA0001738","20080225","Proper hot and cold holding temperatures"
"FA0001738","20080225","Food storage food storage containers identified"
"FA0001738","20080225","Thermometers provided and accurate"
"FA0001738","20080225","Food contact surfaces: clean and sanitized"
"FA0001738","20080225","Adequate handwashing facilities supplied & accessi"
"FA0001738","20080225","Food separated and protected"
"FA0001738","20080225","Hot and cold water available"
"FA0001738","20071023","Wiping cloths: properly used and stored"
"FA0001738","20071023","Food separated and protected"
"FA0001738","20071023","Signs posted last inspection report available"
"FA0001738","20071023","Equipment, utensils and linens: storage and use"
"FA0001738","20071023","No rodents, insects, birds, or animals"
"FA0001738","20071023","Person in charge present and performs duties"
"FA0001738","20071023","Nonfood-contact surfaces clean"
"FA0001738","20071023","Equipment/Utensils - approved installed clean g"
"FA0001738","20071023","Proper hot and cold holding temperatures"
"FA0001738","20071023","Premises personal/cleaning items vermin-proofing"
"FA0001738","20071023","Food in good condition, safe and unadulterated"
"FA0001738","20070703","No rodents, insects, birds, or animals"
"FA0001738","20070703","Hot and cold water available"
"FA0001738","20070703","Adequate handwashing facilities supplied & accessi"
"FA0001738","20070703","Adequate handwashing facilities supplied & accessi"
"FA0001738","20070703","Food contact surfaces: clean and sanitized"
"FA0001738","20070703","Premises personal/cleaning items vermin-proofing"
"FA0001738","20070703","Nonfood-contact surfaces clean"
"FA0001738","20070703","Equipment/Utensils - approved installed clean g"
"FA0001738","20070703","Floors, walls and ceilings: built, maintained, and"
"FA0001738","20070703","Sewage and wastewater properly disposed"
"FA0001738","20070702","No rodents, insects, birds, or animals"
"FA0001738","20070702","Plumbing proper backflow devices"
"FA0001738","20070702","Equipment/Utensils - approved installed clean g"
"FA0001738","20070702","Nonfood-contact surfaces clean"
"FA0001738","20070702","Premises personal/cleaning items vermin-proofing"
"FA0001738","20070702","Demonstration of knowledge food manager certifica"
"FA0001738","20070702","Hot and cold water available"
"FA0001738","20070702","Toxic substances properly identified, stored, used"
"FA0001746","20160301","Premises personal/cleaning items vermin-proofing"
"FA0001746","20160301","Nonfood-contact surfaces clean"
"FA0001746","20160301","Equipment, utensils and linens: storage and use"
"FA0001746","20160301","Floors, walls and ceilings: built, maintained, and clean"
"FA0001746","20160301","Food contact surfaces: clean and sanitized"
"FA0001746","20160301","Toxic substances properly identified, stored, used"
"FA0001746","20150218","No rodents, insects, birds, or animals"
"FA0001746","20150218","Sewage and wastewater properly disposed"
"FA0001746","20150218","Demonstration of knowledge food manager certification"
"FA0001746","20150218","Floors, walls and ceilings: built, maintained, and clean"
"FA0001746","20150218","Food storage food storage containers identified"
"FA0001746","20150218","Equipment/Utensils - approved installed clean good repair, capacity"
"FA0001746","20120301","Adequate ventilation and lighting designated area"
"FA0001746","20120301","Equipment/Utensils - approved installed clean g"
"FA0001764","20160216","Premises personal/cleaning items vermin-proofing"
"FA0001764","20160216","Consumer self service"
"FA0001764","20160216","Adequate handwashing facilities supplied & accessible"
"FA0001764","20150120","Premises personal/cleaning items vermin-proofing"
"FA0001764","20150120","Hot and cold water available"
"FA0001764","20111205","Premises personal/cleaning items vermin-proofing"
"FA0001764","20111205","Food contact surfaces: clean and sanitized"
"FA0001764","20111205","Thermometers provided and accurate"
"FA0001764","20111205","Signs posted last inspection report available"
"FA0001764","20111205","Floors, walls and ceilings: built, maintained, and"
"FA0001764","20111205","No rodents, insects, birds, or animals"
"FA0001764","20111205","Food separated and protected"
"FA0001764","20111205","Food in good condition, safe and unadulterated"
"FA0001764","20110120","Premises personal/cleaning items vermin-proofing"
"FA0001764","20080723","Adequate handwashing facilities supplied & accessi"
"FA0001764","20071227","Food obtained from approved source"
"FA0001764","20071227","Food storage food storage containers identified"
"FA0001764","20071227","Premises personal/cleaning items vermin-proofing"
"FA0001764","20071227","Thermometers provided and accurate"
"FA0001765","20160316","No rodents, insects, birds, or animals"
"FA0001765","20160316","Food storage food storage containers identified"
"FA0001765","20150826","Floors, walls and ceilings: built, maintained, and clean"
"FA0001765","20150826","Food contact surfaces: clean and sanitized"
"FA0001765","20150826","Proper cooling methods"
"FA0001765","20150120","Signs posted last inspection report available"
"FA0001765","20150120","Warewashing facilities: installed, maintained, used; test strips"
"FA0001765","20150120","Adequate ventilation and lighting designated area, use"
"FA0001765","20150120","Proper hot and cold holding temperatures"
"FA0001765","20150120","Thermometers provided and accurate"
"FA0001765","20150120","Adequate handwashing facilities supplied & accessible"
"FA0001765","20131113","Floors, walls and ceilings: built, maintained, and clean"
"FA0001765","20131113","Floors, walls and ceilings: built, maintained, and clean"
"FA0001765","20131113","Premises personal/cleaning items vermin-proofing"
"FA0001765","20120209","Signs posted last inspection report available"
"FA0001765","20120209","Equipment/Utensils - approved installed clean g"
"FA0001765","20120209","Premises personal/cleaning items vermin-proofing"
"FA0001765","20100628","No rodents, insects, birds, or animals"
"FA0001765","20100628","Proper cooling methods"
"FA0001765","20100628","Food storage food storage containers identified"
"FA0001765","20100628","Plan Review"
"FA0001765","20100628","Toxic substances properly identified, stored, used"
"FA0001765","20080418","Proper hot and cold holding temperatures"
"FA0001765","20080418","Adequate ventilation and lighting designated area"
"FA0001765","20080418","Thermometers provided and accurate"
"FA0001765","20080418","Food storage food storage containers identified"
"FA0001765","20080418","Floors, walls and ceilings: built, maintained, and"
"FA0001765","20080418","Proper cooling methods"
"FA0001768","20160128","Signs posted last inspection report available"
"FA0001768","20160128","Proper hot and cold holding temperatures"
"FA0001768","20160128","Adequate handwashing facilities supplied & accessible"
"FA0001768","20150528","Thermometers provided and accurate"
"FA0001768","20150528","Equipment, utensils and linens: storage and use"
"FA0001768","20141027","Food contact surfaces: clean and sanitized"
"FA0001768","20141027","Adequate handwashing facilities supplied & accessible"
"FA0001768","20141027","Nonfood-contact surfaces clean"
"FA0001768","20130904","Thermometers provided and accurate"
"FA0001768","20130904","Food contact surfaces: clean and sanitized"
"FA0001768","20130904","Plumbing proper backflow devices"
"FA0001768","20130904","Nonfood-contact surfaces clean"
"FA0001768","20130904","Food storage food storage containers identified"
"FA0001768","20130904","Equipment/Utensils - approved installed clean good repair, capacity"
"FA0001768","20130904","Premises personal/cleaning items vermin-proofing"
"FA0001768","20130904","Premises personal/cleaning items vermin-proofing"
"FA0001768","20130904","Floors, walls and ceilings: built, maintained, and clean"
"FA0001768","20130904","Adequate handwashing facilities supplied & accessible"
"FA0001768","20121211","Floors, walls and ceilings: built, maintained, and"
"FA0001768","20121211","Equipment/Utensils - approved installed clean g"
"FA0001768","20121211","Food contact surfaces: clean and sanitized"
"FA0001768","20121211","Sewage and wastewater properly disposed"
"FA0001768","20121211","Warewashing facilities: installed, maintained, use"
"FA0001768","20121211","Food in good condition, safe and unadulterated"
"FA0001768","20120405","Equipment/Utensils - approved installed clean g"
"FA0001768","20120405","Thermometers provided and accurate"
"FA0001768","20120405","Nonfood-contact surfaces clean"
"FA0001768","20120405","Adequate handwashing facilities supplied & accessi"
"FA0001768","20110309","Proper hot and cold holding temperatures"
"FA0001768","20110309","Food storage food storage containers identified"
"FA0001768","20100907","Equipment/Utensils - approved installed clean g"
"FA0001768","20100907","Wiping cloths: properly used and stored"
